Id,SalePrice
2734,146308.65786241496
2735,132736.12511226558
2736,131358.67885882946
2737,113434.87351984032
2738,138485.3472297707
2739,161606.31501823248
2740,138501.76626336045
2741,137807.56441282562
2742,168417.19759944608
2743,151371.7663174568
2744,167520.91375739305
2745,144902.06713439626
2746,126837.9377219526
2747,154283.40011912805
2748,125019.40227009413
2749,130595.766307825
2750,126145.98804372949
2751,131261.01684601558
2752,214961.93393665107
2753,136402.12303136368
2754,201925.97608942311
2755,140693.4250946947
2756,92628.34887064662
2757,72212.54252375348
2758,108324.15167476074
2759,151533.0665826103
2760,114418.69316418127
2761,140851.70834519557
2762,137248.63549134767
2763,193295.1431014433
2764,176140.92750361338
2765,306576.42721376655
2766,127242.13575931948
2767,82990.92788591537
2768,115077.38352985842
2769,119869.25515510018
2770,154350.70241548194
2771,115931.95360406346
2772,108234.04742965738
2773,162132.0940891793
2774,135272.960384933
2775,112880.16423840908
2776,150244.9721150068
2777,167942.31418283665
2778,116025.07751509642
2779,114694.09975150133
2780,95448.29434617414
2781,102804.08007315987
2782,99869.43009738723
2783,91733.0997577639
2784,131594.89220587944
2785,146488.08354803754
2786,78523.30888805173
2787,132776.9639309273
2788,78385.91399901269
2789,173090.5543156454
2790,96033.91140953294
2791,116081.20502063088
2792,70396.30748664842
2793,138762.43636056274
2794,90672.8391124263
2795,122057.86368254462
2796,93017.24385194179
2797,211076.19284941422
2798,110298.23373405199
2799,114311.35668497781
2800,69828.73978807707
2801,109835.35468574506
2802,125014.33515104937
2803,161691.3927913881
2804,128921.98831279798
2805,107788.80592910772
2806,88328.51499463034
2807,165684.82779926807
2808,155759.9709580226
2809,124188.74279021629
2810,121684.392492931
2811,172793.9662366021
2812,171490.82157440222
2813,168836.41456258384
2814,155108.6011084376
2815,99773.9878051557
2816,242479.18215015312
2817,166481.4397464571
2818,138810.49060074805
2819,183416.14885382284
2820,128867.34837852362
2821,111843.8826677433
2822,197503.1397599622
2823,318402.67802797625
2824,177435.12042371146
2825,163978.85442010025
2826,141170.70250669564
2827,139334.63895559972
2828,204318.86818747717
2829,254662.24446920454
2830,218722.91372345938
2831,173407.04057388418
2832,227108.28820310236
2833,283004.13792394404
2834,214374.37510557563
2835,221615.7314301201
2836,194743.74278836354
2837,148704.46217542348
2838,140834.47348821507
2839,179225.1647652413
2840,196572.58321629366
2841,198007.8558513046
2842,227039.5182966653
2843,152536.35703992296
2844,178584.56976535518
2845,125116.46231967286
2846,207403.29076678617
2847,197185.14734355465
2848,214276.91567312268
2849,196665.7295985003
2850,289112.62807948433
2851,224944.132501991
2852,238891.6654219709
2853,228683.59910191322
2854,147663.29054343433
2855,202164.22047390102
2856,199388.6484203773
2857,191715.72910441918
2858,208856.9460724965
2859,109486.09175884162
2860,124447.91518663119
2861,115805.65667155873
2862,211958.22261452657
2863,125795.82886546066
2864,244632.95895235767
2865,144458.0350926982
2866,156244.81435232138
2867,107240.97466125486
2868,97629.00171083202
2869,98574.90353906734
2870,114686.19719081544
2871,74939.19249810991
2872,54169.18223989254
2873,91609.8186536231
2874,140122.2487150682
2875,114047.46644908957
2876,191515.17231554
2877,139131.02344277198
2878,140230.39867200298
2879,130368.51847517714
2880,103329.75109527809
2881,123722.53583903676
2882,149627.36706490122
2883,181191.61178415088
2884,200501.98789427453
2885,168702.53262917505
2886,213805.93163347518
2887,93899.9419483292
2888,152013.38738529972
2889,62834.394589603166
2890,88114.13293292328
2891,138191.2904011501
2892,61688.26117288108
2893,89370.55702203879
2894,61793.65574603013
2895,292622.76389092085
2896,255643.6692087004
2897,213608.86184718413
2898,159488.6488433234
2899,215474.40194551068
2900,157262.20236811685
2901,217370.1751152251
2902,196902.81423877436
2903,338961.7299431447
2904,350943.9858374065
2905,79425.46723511908
2906,207848.9090233054
2907,117411.53822385846
2908,137767.99489570124
2909,159588.43941176395
2910,89249.69552145233
2911,86869.85755271808
2912,155130.0145916049
2913,84923.62454380452
2914,84920.12684149829
2915,95731.05702824336
2916,85256.47256357991
2917,153920.72036790248
2918,114595.6095966513
2919,241672.53495344007
